insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (1, 53, 14, 23, 8, 4, 59, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (212, 5, 13, 12, 9, 2, 76, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (213, 48, 11, 27, 1, 4, 38, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (214, 42, 9, 27, 6, 4, 35, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (215, 17, 3, 28, 3, 3, 36, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (216, 19, 18, 24, 8, 4, 27, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (217, 37, 5, 29, 6, 4, 24, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (218, 29, 6, 8, 7, 4, 80, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (219, 44, 12, 17, 11, 3, 22, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (220, 6, 15, 8, 9, 3, 14, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (221, 40, 20, 19, 3, 3, 20, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (222, 59, 13, 30, 7, 2, 13, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (223, 0, 12, 1, 7, 4, 5, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (224, 56, 15, 25, 5, 4, 50, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (225, 17, 23, 5, 1, 3, 53, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (226, 46, 13, 3, 7, 2, 64, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (227, 45, 9, 25, 6, 2, 79, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (228, 30, 21, 23, 8, 2, 34, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (229, 32, 16, 18, 7, 2, 39, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (230, 40, 23, 10, 2, 2, 36, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (231, 34, 10, 6, 9, 2, 14, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (232, 48, 4, 12, 12, 2, 98, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (233, 48, 1, 18, 2, 1, 53, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (234, 27, 8, 22, 3, 2, 40, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (235, 49, 11, 1, 3, 4, 32, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (236, 8, 13, 31, 4, 3, 52, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (237, 1, 20, 22, 11, 3, 19, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (238, 53, 9, 3, 2, 4, 22, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (239, 42, 5, 7, 6, 3, 54, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (240, 41, 15, 21, 11, 3, 2, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (241, 26, 16, 22, 1, 4, 98, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (242, 40, 15, 15, 8, 4, 62, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (243, 32, 16, 31, 2, 1, 56, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (244, 54, 7, 19, 5, 3, 92, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (245, 59, 21, 9, 8, 4, 63, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (246, 38, 11, 24, 1, 1, 34, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (247, 51, 13, 13, 10, 3, 65, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (248, 37, 23, 4, 6, 1, 91, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (249, 10, 13, 26, 9, 4, 78, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (250, 56, 3, 3, 3, 3, 88, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (251, 35, 2, 31, 7, 2, 36, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (252, 45, 5, 19, 5, 1, 70, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (253, 45, 23, 10, 10, 2, 36, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (254, 41, 17, 6, 5, 4, 4, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (255, 44, 17, 21, 9, 2, 60, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (256, 22, 13, 31, 1, 3, 41, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (257, 40, 6, 21, 3, 4, 7, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (258, 48, 22, 27, 4, 3, 49, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (259, 39, 8, 3, 1, 1, 35, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (260, 30, 11, 2, 12, 4, 57, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (261, 45, 2, 26, 7, 2, 84, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (262, 57, 16, 3, 5, 3, 21, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (263, 7, 5, 7, 12, 2, 47, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (264, 38, 9, 18, 9, 1, 69, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (265, 46, 19, 15, 12, 1, 33, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (266, 18, 8, 8, 3, 2, 92, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (267, 54, 5, 2, 12, 2, 8, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (268, 3, 22, 6, 1, 4, 64, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (269, 3, 20, 27, 6, 2, 62, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (270, 50, 14, 31, 7, 1, 100, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (271, 58, 0, 18, 11, 2, 90, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (272, 52, 1, 29, 9, 2, 45, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (273, 50, 19, 31, 5, 1, 26, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (274, 32, 21, 17, 12, 3, 4, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (275, 3, 9, 3, 11, 3, 49, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (276, 42, 22, 26, 5, 3, 99, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (277, 37, 15, 13, 5, 3, 42, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (278, 54, 23, 31, 7, 2, 89, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (279, 5, 21, 20, 4, 3, 76, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (280, 14, 7, 28, 12, 1, 51, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (281, 37, 10, 14, 9, 3, 85, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (282, 31, 5, 13, 5, 1, 90, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (283, 52, 5, 26, 8, 2, 52, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (284, 19, 8, 14, 9, 3, 89, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (285, 1, 0, 3, 6, 1, 11, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (286, 16, 14, 19, 11, 1, 91, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (287, 6, 23, 18, 9, 4, 47, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (288, 42, 15, 23, 10, 4, 87, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (289, 29, 22, 15, 6, 1, 73, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (290, 15, 7, 14, 1, 1, 46, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (291, 2, 5, 24, 6, 4, 66, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (292, 55, 12, 10, 6, 4, 21, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (293, 33, 1, 23, 6, 1, 65, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (294, 20, 10, 2, 6, 4, 88, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (295, 39, 6, 20, 1, 3, 13, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (296, 30, 13, 27, 3, 2, 13, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (297, 25, 7, 4, 7, 1, 49, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (298, 28, 19, 17, 3, 2, 66, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (299, 0, 7, 12, 4, 1, 89, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (300, 9, 13, 27, 3, 2, 28, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (301, 19, 14, 29, 7, 3, 69, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (302, 57, 13, 18, 9, 1, 90, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (303, 9, 2, 19, 3, 4, 49, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (304, 1, 11, 27, 1, 2, 55, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (305, 2, 9, 30, 6, 1, 32, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (306, 47, 19, 19, 8, 1, 17, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (307, 46, 20, 6, 8, 3, 27, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (308, 7, 16, 23, 12, 4, 54, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (309, 5, 10, 17, 6, 1, 5, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (310, 14, 7, 14, 1, 3, 65, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (311, 47, 10, 21, 7, 4, 12, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (312, 58, 15, 31, 8, 4, 41, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (313, 13, 3, 25, 7, 1, 54, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (314, 27, 10, 22, 10, 1, 75, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (315, 13, 13, 17, 7, 2, 47, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (316, 17, 22, 14, 5, 2, 65, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (317, 38, 15, 4, 2, 2, 74, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (318, 12, 23, 13, 9, 4, 72, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (319, 23, 21, 7, 1, 1, 17, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (320, 14, 23, 7, 5, 2, 97, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (321, 38, 16, 24, 2, 3, 13, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (322, 49, 1, 9, 7, 3, 16, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (323, 9, 15, 24, 8, 4, 83, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (324, 30, 18, 19, 9, 4, 41, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (325, 30, 18, 11, 2, 3, 97, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (326, 41, 7, 10, 10, 1, 24, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (327, 11, 8, 4, 6, 4, 20, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (328, 14, 12, 5, 10, 1, 81, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (329, 20, 12, 2, 8, 1, 96, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (330, 36, 16, 29, 7, 1, 45, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (331, 56, 4, 7, 4, 3, 11, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (332, 12, 16, 16, 10, 1, 68, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (333, 30, 6, 31, 12, 2, 35, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (334, 33, 3, 23, 3, 3, 48, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (335, 35, 7, 18, 11, 3, 18, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (336, 50, 4, 16, 7, 2, 84, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (337, 22, 22, 24, 3, 3, 66, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (338, 19, 2, 3, 5, 1, 30, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (339, 21, 10, 4, 1, 3, 81, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (340, 3, 0, 3, 6, 2, 68, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (341, 16, 2, 22, 6, 2, 84, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (342, 21, 17, 31, 12, 4, 67, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (343, 51, 23, 14, 1, 1, 9, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (344, 6, 14, 1, 2, 1, 70, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (345, 28, 8, 27, 6, 4, 86, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (346, 26, 2, 17, 8, 2, 79, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (347, 46, 17, 4, 4, 4, 58, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (348, 2, 6, 19, 10, 1, 83, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (349, 44, 9, 12, 5, 2, 60, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (350, 17, 7, 17, 1, 2, 96, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (351, 21, 16, 3, 10, 2, 84, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (352, 16, 11, 3, 2, 2, 13, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (353, 1, 4, 29, 6, 3, 100, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (354, 52, 17, 18, 3, 1, 61, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (355, 40, 2, 14, 12, 3, 38, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (356, 25, 23, 17, 12, 2, 78, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (357, 38, 1, 27, 6, 4, 95, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (358, 33, 17, 15, 7, 4, 72, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (359, 34, 5, 25, 3, 3, 18, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (360, 46, 0, 17, 2, 2, 89, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (361, 47, 9, 15, 9, 2, 21, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (362, 2, 7, 8, 12, 2, 40, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (363, 15, 1, 3, 7, 1, 99, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (364, 4, 20, 15, 3, 4, 70, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (365, 15, 11, 9, 2, 2, 75, 2023);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (366, 44, 19, 9, 7, 1, 29, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (367, 1, 22, 22, 2, 3, 43, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (368, 16, 1, 8, 2, 1, 92, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (369, 45, 5, 8, 5, 4, 54, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (370, 24, 20, 25, 10, 3, 92, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (371, 37, 13, 8, 10, 4, 52, 2022);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (372, 53, 2, 25, 11, 3, 74, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (373, 1, 16, 27, 9, 4, 44, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (374, 30, 16, 22, 9, 1, 43, 2020);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (375, 0, 12, 10, 1, 2, 5, 2021);
insert into Tempo (id_tempo, minuto, hora, dia, mes, trimestre, semestre, ano) values (376, 53, 15, 3, 1, 4, 74, 2020);
